Date,dsp_phyto,asp_phyto,psp_phyto
2014-11-09,20.0,20.0,260.0
2014-11-16,20.0,20.0,30.0
2014-11-23,20.0,20.0,20.0
2014-11-30,20.0,20.0,40.0
2014-12-07,20.0,20.0,20.0
2014-12-14,20.0,20.0,20.0
2014-12-21,20.0,1329.0,30.0
2014-12-28,20.0,9662.0,20.0
2015-01-04,20.0,26714.0,20.0
2015-01-11,20.0,79151.0,40.0
2015-01-18,20.0,2638.0,120.0
2015-01-25,40.0,20.0,40.0
2015-02-01,20.0,20.0,20.0
2015-02-08,20.0,20.0,20.0
2015-02-15,20.0,20.0,30.0
2015-02-22,20.0,20.0,120.0
2015-03-01,20.0,20.0,20.0
2015-03-08,20.0,2638.0,20.0
2015-03-15,20.0,20.0,20.0
2015-03-22,20.0,5856.0,50.0
2015-03-29,20.0,12560.0,20.0
2015-04-05,20.0,568.0,20.0
2015-04-12,20.0,269117.0,20.0
2015-04-19,30.0,33649.5,70.0
2015-04-26,310.0,1329.0,30.0
2015-05-03,40.0,189420.0,20.0
2015-05-10,130.0,6617.5,20.0
2015-05-17,20.0,20.0,20.0
2015-05-24,20.0,11873.0,20.0
2015-05-31,20.0,6596.0,320.0
2015-06-07,180.0,20.0,20.0
2015-06-14,20.0,5684.0,80.0
2015-06-21,170.0,20.0,20.0
2015-06-28,80.0,20.0,20.0
2015-07-05,46.666666666666664,1150.0,20.0
2015-07-12,20.0,20.0,20.0
2015-07-19,140.0,20.0,20.0
2015-07-26,110.0,19690.5,60.0
2015-08-02,630.0,55135.0,70.0
2015-08-09,250.0,19233.0,20.0
2015-08-16,440.0,43208.0,20.0
2015-08-23,700.0,114339.5,80.0
2015-08-30,2200.0,9234.0,20.0
2015-09-06,290.0,3242.5,20.0
2015-09-13,70.0,14504.0,50.0
2015-09-20,1430.0,1147.0,20.0
2015-09-27,20.0,20.0,20.0
2015-10-04,40.0,3361.5,20.0
2015-10-11,120.0,20.0,20.0
2015-10-18,120.0,20.0,20.0
2015-10-25,100.0,20.0,30.0
2015-11-01,40.0,20.0,20.0
2015-11-08,20.0,20.0,20.0
2015-11-15,580.0,20.0,110.0
2015-11-22,40.0,20.0,540.0
2015-11-29,40.0,20.0,20.0
2015-12-06,40.0,2602.0,20.0
2015-12-13,40.0,20.0,20.0
2015-12-20,20.0,20.0,20.0
2015-12-27,20.0,20.0,20.0
2016-01-03,20.0,20.0,20.0
2016-01-10,,20.0,
2016-01-17,20.0,20.0,20.0
2016-01-24,20.0,20.0,20.0
2016-01-31,20.0,20.0,20.0
2016-02-07,20.0,20.0,20.0
2016-02-14,40.0,20.0,80.0
2016-02-21,,20.0,
2016-02-28,20.0,20.0,20.0
2016-03-06,20.0,20.0,20.0
2016-03-13,20.0,20.0,20.0
2016-03-20,20.0,4019.0,20.0
2016-03-27,90.0,753.0,20.0
2016-04-03,330.0,20.0,20.0
2016-04-10,20.0,20.0,20.0
2016-04-17,20.0,20.0,20.0
2016-04-24,20.0,20.0,20.0
2016-05-01,1310.0,20.0,20.0
2016-05-08,1500.0,20.0,20.0
2016-05-15,,20.0,
2016-05-22,,20.0,
2016-05-29,20.0,20.0,20.0
2016-06-05,80.0,18309.0,20.0
2016-06-12,70.0,147610.0,20.0
2016-06-19,480.0,624000.0,20.0
2016-06-26,20.0,314160.0,20.0
2016-07-03,20.0,44800.0,20.0
2016-07-10,70.0,19250.0,60.0
2016-07-17,20.0,20.0,20.0
2016-07-24,40.0,20.0,20.0
2016-07-31,20.0,20.0,20.0
2016-08-07,40.0,11480.0,20.0
2016-08-14,30.0,131200.0,20.0
2016-08-21,320.0,16000.0,20.0
2016-08-28,40.0,20.0,20.0
2016-09-04,110.0,20.0,30.0
2016-09-11,20.0,2880.0,70.0
2016-09-18,693.3333333333334,20.0,206.66666666666666
2016-09-25,5000.0,20.0,20.0
2016-10-02,680.0,20.0,20.0
2016-10-09,400.0,20.0,20.0
2016-10-16,300.0,20.0,20.0
2016-10-23,1060.0,1650.0,20.0
2016-10-30,160.0,20.0,160.0
2016-11-06,740.0,20.0,260.0
2016-11-13,120.0,20.0,80.0
2016-11-20,100.0,2470.0,20.0
2016-11-27,20.0,4810.0,490.0
2016-12-04,20.0,20.0,320.0
2016-12-11,40.0,20.0,13660.0
2016-12-18,20.0,20.0,220.0
2016-12-25,33.333333333333336,20.0,1000.0
2017-01-01,20.0,20.0,20.0
2017-01-08,70.0,20.0,11000.0
2017-01-15,20.0,3210.0,660.0
2017-01-22,20.0,8273.333333333334,140.0
2017-01-29,20.0,20.0,20.0
2017-02-05,60.0,7610.0,2940.0
2017-02-12,20.0,20.0,20.0
2017-02-19,26.666666666666668,20.0,260.0
2017-02-26,20.0,20.0,20.0
2017-03-05,20.0,20.0,20.0
2017-03-12,20.0,20.0,20.0
2017-03-19,20.0,4010.0,50.0
2017-03-26,20.0,20.0,20.0
2017-04-02,20.0,20.0,20.0
2017-04-09,20.0,20.0,20.0
2017-04-16,70.0,20.0,20.0
2017-04-23,90.0,8810.0,20.0
2017-04-30,770.0,8000.0,20.0
2017-05-07,880.0,13120.0,20.0
2017-05-14,720.0,20.0,20.0
2017-05-21,200.0,75200.0,20.0
2017-05-28,20.0,20.0,20.0
2017-06-04,,20.0,
2017-06-11,20.0,20.0,20.0
2017-06-18,80.0,96760.0,20.0
2017-06-25,20.0,25600.0,20.0
2017-07-02,80.0,20.0,20.0
2017-07-09,310.0,10410.0,50.0
2017-07-16,40.0,11200.0,20.0
2017-07-23,200.0,12000.0,490.0
2017-07-30,200.0,27200.0,20.0
2017-08-06,160.0,8000.0,20.0
2017-08-13,20.0,20.0,20.0
2017-08-20,20.0,54400.0,20.0
2017-08-27,80.0,8000.0,20.0
2017-09-03,99240.0,2410.0,20.0
2017-09-10,128080.0,20.0,20.0
2017-09-17,210.0,20.0,20.0
2017-09-24,20.0,8000.0,40.0
2017-10-01,1390.0,26410.0,20.0
2017-10-08,80.0,20800.0,20.0
2017-10-15,80.0,20.0,20.0
2017-10-22,20.0,20.0,20.0
2017-10-29,800.0,20.0,320.0
2017-11-05,80.0,20.0,20.0
2017-11-12,120.0,20.0,20.0
2017-11-19,20.0,20.0,20.0
2017-11-26,70.0,1610.0,20.0
2017-12-03,80.0,20.0,20.0
2017-12-10,160.0,20.0,20.0
2017-12-17,40.0,20.0,20.0
2017-12-24,20.0,20.0,20.0
2017-12-31,40.0,20.0,40.0
2018-01-07,20.0,20.0,20.0
2018-01-14,20.0,20.0,20.0
2018-01-21,30.0,20.0,20.0
2018-01-28,20.0,20.0,20.0
2018-02-04,20.0,20.0,20.0
2018-02-11,20.0,20.0,20.0
2018-02-18,20.0,20.0,20.0
2018-02-25,20.0,20.0,20.0
2018-03-04,20.0,9600.0,20.0
2018-03-11,20.0,6400.0,20.0
2018-03-18,80.0,20.0,20.0
2018-03-25,30.0,810.0,20.0
2018-04-01,20.0,20.0,20.0
2018-04-08,20.0,1610.0,30.0
2018-04-15,20.0,20.0,20.0
2018-04-22,3100.0,810.0,20.0
2018-04-29,2240.0,20.0,20.0
2018-05-06,11870.0,20.0,20.0
2018-05-13,48580.0,8810.0,20.0
2018-05-20,20.0,60800.0,20.0
2018-05-27,440.0,20.0,20.0
2018-06-03,600.0,20.0,20.0
2018-06-10,2280.0,2460.0,20.0
2018-06-17,20.0,24000.0,20.0
