Date,dsp_toxins,dsp_phyto,mean_sst,mean_chl,mean_temp,max_temp,min_temp,mean_wind_intensity,mean_wind_dir,rainfall
2017-10-08,36.0,180.0,291.8999938964844,0.6283669471740723,21.37142857142857,27.42857142857142,16.34285714285714,8.271428571428578,55.71428571428572,0.0
2017-10-15,110.0,20.0,292.6257019042969,0.597735196352005,18.864285714285717,25.09523809523809,14.235714285714288,8.300000000000011,90.71428571428572,0.2666666666666661
2017-10-22,184.0,40.0,293.3514099121094,0.5671034455299377,19.6,22.91428571428571,16.92857142857143,8.163841269841276,195.2857142857143,0.7857142857142857
2017-10-29,200.0,20.0,293.4100036621094,0.456805408000946,19.42857142857143,24.94285714285715,14.15714285714286,8.196230158730167,84.0,0.01428571428571429
2017-11-05,133.0,20.0,293.02142333984375,0.5031183362007141,17.962857142857146,22.075000000000003,13.145714285714286,8.237037037037046,84.85714285714286,0.15999999999999964
2017-11-12,66.0,40.0,292.6328430175781,0.5494312644004822,15.05714285714286,20.32857142857143,9.514285714285714,8.285714285714297,27.85714285714286,0.0
2017-11-19,61.0,20.0,291.8800048828125,0.3927800357341766,14.35714285714286,20.11428571428571,8.785714285714286,8.300000000000017,61.42857142857143,0.0
2017-11-26,51.666666666666664,20.0,291.7328592936198,0.3685918052991231,15.000000000000002,19.366666666666664,10.232653061224491,8.236564550264562,106.08163265306123,0.7257142857142853
2017-12-03,42.33333333333333,20.0,291.58571370442706,0.3444035748640696,14.233333333333334,18.75,9.116666666666667,8.254745370370383,91.21428571428572,0.7228571428571424
2017-12-10,33.0,20.0,291.4385681152344,0.3202153444290161,12.65714285714286,17.65714285714285,8.2,8.274250440917122,138.8571428571429,0.0
2017-12-17,36.0,20.0,290.5857238769531,0.402769923210144,12.15714285714286,16.9,7.242857142857143,8.292857142857159,167.8571428571429,3.614285714285714
2017-12-24,36.0,20.0,290.0256958007812,0.5431727766990662,11.74285714285714,17.31428571428571,6.8,8.300000000000022,67.28571428571429,0.0
2017-12-31,36.0,20.0,289.6660537719726,0.5955267250537872,12.210714285714287,17.290476190476188,7.571428571428571,8.271683500881851,99.71428571428574,0.9107142857142851
2018-01-07,36.0,20.0,289.30641174316406,0.6478806734085083,12.260000000000002,17.04285714285714,7.8257142857142865,8.280463238536171,88.17142857142859,0.9107142857142851
2018-01-14,36.0,20.0,288.94676971435547,0.7002346217632294,11.795238095238098,17.11428571428571,7.226190476190477,8.289035861258101,77.86507936507938,0.9999999999999994
2018-01-21,36.0,20.0,288.5871276855469,0.7525885701179504,12.28571428571429,16.91428571428571,8.042857142857143,8.296428571428592,24.85714285714286,0.02857142857142857
2018-01-28,36.0,20.0,288.19142150878906,0.7872437536716461,11.552380952380952,15.528571428571423,6.64047619047619,8.300000000000026,70.12698412698414,0.3499999999999996
2018-02-04,36.0,20.0,287.7957153320312,0.8218989372253418,12.45714285714286,15.75714285714285,8.842857142857143,8.287522234420948,42.0,0.3571428571428572
2018-02-11,36.0,20.0,287.4485778808594,0.5719833374023438,9.471428571428572,13.91428571428571,4.228571428571429,8.291481917805722,26.33333333333333,0.9285714285714286
2018-02-18,36.0,20.0,286.97998046875,0.5180475115776062,11.52857142857143,16.61428571428572,5.899999999999999,8.295154810895573,196.2857142857143,0.08571428571428573
2018-02-25,36.0,20.0,287.0928344726562,1.116482853889465,11.82857142857143,17.67142857142857,6.028571428571429,8.298214285714309,64.0,0.0
2018-03-04,36.0,20.0,287.3128662109375,0.5946412086486816,14.71428571428571,16.94285714285714,12.34285714285714,8.300000000000026,231.0,11.27142857142857
2018-03-11,36.0,20.0,287.47642517089844,0.7119350135326385,12.701587301587303,16.84285714285714,8.512698412698413,8.294474649767315,169.05291005291005,2.5285714285714285
2018-03-18,36.0,20.0,287.6399841308594,0.8292288184165955,14.51428571428572,16.91428571428571,11.9,8.296212753603907,275.0,3.942857142857143
2018-03-25,36.0,20.0,287.6228332519531,0.5007100701332092,12.85714285714286,16.07142857142857,9.114285714285716,8.297789698869968,234.5714285714286,1.142857142857143
2018-04-01,36.0,20.0,287.3328552246094,0.9886107444763184,13.22857142857143,16.91428571428571,9.357142857142858,8.299107142857167,159.0,0.3285714285714286
2018-04-08,36.0,20.0,287.6499938964844,2.774537801742554,13.71428571428571,18.02857142857143,8.9,8.300000000000024,293.2857142857143,2.385714285714286
2018-04-15,29.0,20.0,287.11572265625,0.5923755168914795,13.5,16.67142857142857,10.44285714285714,8.297516849019676,307.2857142857143,5.685714285714285
2018-04-22,36.0,800.0,287.7614135742188,1.2562415599823,15.28571428571429,19.25714285714286,10.84285714285714,8.298277398832765,120.2857142857143,4.414285714285714
2018-04-29,36.0,429160.0,288.4814147949219,1.849946975708008,15.17142857142857,19.21428571428572,11.81428571428571,8.29896561390905,93.0,0.5285714285714286
2018-05-06,108.0,100.0,287.9800109863281,10.03548336029053,14.82857142857143,19.12857142857143,10.0,8.299553571428593,162.8571428571429,0.09999999999999999
2018-05-13,72.5,60.0,288.1099853515625,3.753113985061646,15.22857142857143,18.77142857142857,12.55714285714286,8.300000000000017,206.7142857142857,0.0
2018-05-20,85.0,20.0,288.3585510253906,9.702878952026367,16.81428571428571,21.52857142857143,12.2,8.298862686638019,122.4285714285714,0.0
2018-05-27,60.5,20.0,288.74427795410156,5.158606290817261,16.523214285714285,19.957142857142856,12.869642857142857,8.299199146042604,157.71428571428572,0.12380952380952352
2018-06-03,36.0,180.0,289.1300048828125,0.6143336296081543,16.61428571428571,20.4,13.95714285714286,8.299506395112552,293.1428571428572,0.07142857142857142
2018-06-10,36.0,20.0,288.94927978515625,0.9108104705810547,17.603571428571428,22.260714285714286,14.135714285714286,8.2997767857143,190.71428571428572,0.05714285714285685
2018-06-17,36.0,40.0,288.7685546875,1.207287311553955,17.92857142857143,22.52857142857143,14.87142857142857,8.30000000000001,106.7142857142857,0.04285714285714286
2018-06-24,36.0,20.0,290.3728637695312,0.9514767527580261,20.31428571428571,24.58571428571429,16.71428571428571,8.299469002701498,156.5714285714286,0.09999999999999999
2018-07-01,550.0,20.0,291.0299987792969,0.4654756486415863,19.41428571428571,23.92857142857143,16.1,8.299620581717368,329.4285714285714,0.1285714285714286
2018-07-08,550.0,20.0,290.5071411132812,1.176934719085693,19.68571428571429,23.9,16.68571428571429,8.299761060275623,147.8571428571429,0.0
2018-07-15,550.0,20.0,290.4542846679688,3.349353313446045,19.32857142857143,23.8,15.58571428571429,8.29988839285716,281.2857142857143,0.0
2018-07-22,551.0,120.0,289.6785583496094,2.607045412063599,19.22857142857143,23.68571428571429,16.22857142857143,8.300000000000017,55.71428571428572,0.0
2018-07-29,186.0,20.0,289.4485473632812,5.206428527832031,19.67142857142857,24.65714285714285,16.15714285714286,8.299747807510332,205.2857142857143,0.01428571428571429
2018-08-05,188.0,20.0,289.9457092285156,3.134429931640625,25.32857142857143,30.72857142857143,20.91428571428571,8.299817508712541,85.57142857142857,0.0
2018-08-12,219.5,760.0,290.374267578125,1.131782054901123,19.62857142857143,24.18571428571428,16.65714285714286,8.299883151044266,60.57142857142857,0.0
2018-08-19,211.75,20.0,291.92640686035156,0.9128137528896332,20.976190476190474,26.9,17.203174603174606,8.299944196428587,144.5079365079365,0.002040816326530359
2018-08-26,204.0,120.0,293.4785461425781,0.6938454508781433,22.22857142857143,27.71428571428572,17.42857142857143,8.300000000000017,66.42857142857143,0.0
2018-09-02,225.0,20.0,293.97998046875,1.206607937812805,21.34285714285715,27.21428571428572,17.48571428571429,8.468145645123807,177.2857142857143,0.0
2018-09-09,44.0,340.0,294.3899841308594,0.5691878795623779,20.48571428571429,24.65714285714285,16.77142857142857,8.523906161529482,253.0,0.0
2018-09-16,123.0,40.0,293.6728515625,0.8414177894592285,21.54285714285714,27.78571428571428,17.6,8.750000000000004,115.4285714285714,0.0
2018-09-23,48.0,740.0,294.6600036621094,0.5912489295005798,21.97142857142857,28.7,17.57142857142857,8.74858049665179,12.71428571428571,0.0
2018-09-30,39.0,180.0,295.9457092285156,0.3982759416103363,23.21428571428571,28.46666666666667,19.02857142857143,8.74719200064292,0.0,0.0
2018-10-07,36.0,20.0,296.0885620117188,0.3720962405204773,21.14285714285714,26.41428571428571,16.61428571428572,8.74583193875573,0.0,0.04
2018-10-14,36.0,20.0,295.1757202148438,0.2307547330856323,20.03333333333333,23.54,15.07142857142857,8.750000000000004,0.0,0.0
2018-10-21,36.0,20.0,293.3628540039062,0.4107765555381775,17.48571428571429,21.31428571428571,14.44285714285714,8.747160993303575,0.0,3.283333333333334
2018-10-28,20.0,20.0,293.0728454589844,0.4067288935184479,17.51428571428571,21.72857142857143,13.52857142857143,8.74441500862518,2.542857142857153,0.8833333333333333
2018-11-04,36.0,20.0,290.5057067871094,0.8758038282394409,14.85714285714286,17.9,11.7,8.74175175309416,1.3766765505351941e-14,5.7
2018-11-11,36.0,20.0,289.2928466796875,1.733050465583801,15.52857142857143,19.01428571428571,11.61428571428571,8.750000000000004,1.8355687340469256e-14,1.7
