Date,dsp_toxins_Mexilhão,asp_toxins_Mexilhão,psp_toxins_Mexilhão
2018-03-25,36.0,1.8,71.0
2018-04-01,36.0,1.8,71.0
2018-04-08,36.0,1.8,71.0
2018-04-15,36.0,1.8,71.0
2018-04-22,36.0,1.8,71.0
2018-04-29,36.0,1.8,71.0
2018-05-06,116.0,1.8,71.0
2018-05-13,118.0,1.8,71.0
2018-05-20,66.0,1.8,71.0
2018-05-27,36.0,3.3,71.0
2018-06-03,36.0,1.8,71.0
2018-06-10,36.0,1.8,71.0
2018-06-17,36.0,1.8,71.0
2018-06-24,36.0,1.8,71.0
2018-07-01,36.0,1.8,71.0
2018-07-08,36.0,1.8,71.0
2018-07-15,36.0,1.8,71.0
2018-07-22,36.0,1.8,71.0
2018-07-29,36.0,1.8,71.0
2018-08-05,36.0,1.8,71.0
2018-08-12,36.0,1.8,71.0
2018-08-19,,1.8210727969348737,
2018-08-26,36.0,1.8,6.0
2018-09-02,36.0,1.8,5.0
2018-09-09,36.0,1.8,52.0
2018-09-16,33.0,1.8,27.0
2018-09-23,36.0,1.8,69.0
2018-09-30,36.0,1.8,2158.0
2018-10-07,36.0,1.8,71.0
2018-10-14,36.0,1.8,2400.0
2018-10-21,150.0,1.8,2400.0
2018-10-28,36.0,1.8,2400.0
2018-11-04,36.0,1.8,2400.0
2018-11-11,36.0,1.8,1316.0
2018-11-18,36.0,1.8,1119.0
2018-11-25,27.0,1.8,1450.0
2018-12-02,36.0,1.8,678.0
2018-12-09,36.0,1.8,706.0
2018-12-16,36.0,1.8,303.0
2018-12-23,,1.8210727969348737,
2018-12-30,36.0,1.8,366.0
2019-01-06,,1.8210727969348737,
2019-01-13,36.0,1.8,265.0
2019-01-20,36.0,1.8,154.0
2019-01-27,36.0,1.8,115.0
2019-02-03,,1.8210727969348737,
2019-02-10,36.0,1.8,127.0
2019-02-17,36.0,1.8,157.0
2019-02-24,36.0,1.8,142.0
2019-03-03,36.0,1.8,159.0
2019-03-10,36.0,1.8,156.0
2019-03-17,36.0,1.8,156.0
2019-03-24,36.0,1.8,137.0
2019-03-31,36.0,1.8,174.0
2019-04-07,36.0,1.8,128.0
2019-04-14,36.0,1.8,105.0
2019-04-21,36.0,1.8,160.0
2019-04-28,36.0,1.8,100.0
2019-05-05,,1.8210727969348737,
2019-05-12,36.0,1.8,97.0
2019-05-19,36.0,1.8,
2019-05-26,68.0,1.8,
2019-06-02,36.0,1.8,
2019-06-09,36.0,4.0,
2019-06-16,36.0,1.8,
2019-06-23,36.0,1.8,
2019-06-30,36.0,1.8,
2019-07-07,169.0,1.8,
2019-07-14,398.0,1.8,
2019-07-21,550.0,1.8,92.0
2019-07-28,550.0,1.8210727969348737,63.0
2019-08-04,385.0,1.8,71.0
2019-08-11,276.0,1.8,71.0
2019-08-18,,1.8210727969348737,
2019-08-25,223.0,1.8,71.0
2019-09-01,249.0,1.8,71.0
2019-09-08,271.0,1.8,71.0
