Date,dsp_toxins_Mexilhão,asp_toxins_Mexilhão,psp_toxins_Mexilhão
2018-01-21,34.0,1.8,65.0
2018-01-28,36.0,1.8,71.0
2018-02-04,,,70.14285714285714
2018-02-11,36.0,1.8,71.0
2018-02-18,36.0,1.8,71.0
2018-02-25,36.0,1.8,71.0
2018-03-04,,,66.5
2018-03-11,44.0,1.8,71.0
2018-03-18,49.0,1.8,35.0
2018-03-25,36.0,1.8,71.0
2018-04-01,36.0,1.8,71.0
2018-04-08,36.0,1.8,71.0
2018-04-15,36.0,1.8,71.0
2018-04-22,36.0,1.8,71.0
2018-04-29,182.0,1.8,41.0
2018-05-06,117.0,1.8,71.0
2018-05-13,71.0,1.8,71.0
2018-05-20,36.0,1.8,71.0
2018-05-27,81.0,1.8,71.0
2018-06-03,36.0,1.8,71.0
2018-06-10,36.0,1.8,71.0
2018-06-17,36.0,1.8,71.0
2018-06-24,,,71.0
2018-07-01,84.0,1.8,71.0
2018-07-08,111.0,1.8,71.0
2018-07-15,126.0,1.8,71.0
2018-07-22,204.0,1.8,71.0
2018-07-29,221.0,1.8,71.0
2018-08-05,36.0,1.8,71.0
2018-08-12,36.0,1.8,71.0
2018-08-19,36.0,1.8,71.0
2018-08-26,36.0,1.8,71.0
2018-09-02,173.0,1.8,71.0
2018-09-09,36.0,1.8,71.0
2018-09-16,36.0,1.8,71.0
2018-09-23,36.0,1.8,71.0
2018-09-30,36.0,1.8,71.0
2018-10-07,36.0,1.8,87.0
2018-10-14,36.0,1.8,71.0
2018-10-21,36.0,1.8,71.0
2018-10-28,36.0,1.8,71.0
2018-11-04,36.0,1.8,71.0
2018-11-11,36.0,1.8,114.0
2018-11-18,36.0,1.8,71.0
2018-11-25,33.0,1.8,70.0
2018-12-02,36.0,1.8,38.0
2018-12-09,36.0,1.8,120.0
2018-12-16,36.0,1.8,71.0
2018-12-23,36.0,1.8,36.0
2018-12-30,,,66.0
2019-01-06,36.0,1.8,46.0
2019-01-13,36.0,1.8,71.0
2019-01-20,36.0,1.8,71.0
2019-01-27,36.0,1.8,71.0
2019-02-03,36.0,1.8,71.0
2019-02-10,36.0,1.8,71.0
2019-02-17,36.0,1.8,71.0
2019-02-24,36.0,1.8,80.0
2019-03-03,36.0,1.8,73.0
2019-03-10,36.0,1.8,84.0
