Date,dsp_phyto,asp_phyto,psp_phyto
2014-11-09,40.0,4939.333333333333,20.0
2014-11-16,20.0,3031.3333333333335,20.0
2014-11-23,20.0,6455.0,612.0
2014-11-30,60.0,20.0,40.0
2014-12-07,253.33333333333334,20.0,193.33333333333334
2014-12-14,46.666666666666664,20.0,20.0
2014-12-21,33.333333333333336,20.0,33.333333333333336
2014-12-28,20.0,672.6666666666666,53.333333333333336
2015-01-04,,13880.072065727702,
2015-01-11,26.666666666666668,1332.3333333333333,26.666666666666668
2015-01-18,20.0,2273.0,30.0
2015-01-25,20.0,20.0,20.0
2015-02-01,20.0,771.0,20.0
2015-02-08,20.0,20.0,20.0
2015-02-15,20.0,20.0,20.0
2015-02-22,46.666666666666664,6258.333333333333,20.0
2015-03-01,20.0,1204.3333333333333,20.0
2015-03-08,26.666666666666668,1529.0,33.333333333333336
2015-03-15,46.666666666666664,6694.333333333333,1246.6666666666667
2015-03-22,20.0,1999.5,40.0
2015-03-29,466.6666666666667,1583.3333333333333,346.6666666666667
2015-04-05,20.0,5946.5,20.0
2015-04-12,930.0,6427.0,430.0
2015-04-19,990.0,578.5,220.0
2015-04-26,346.6666666666667,659.0,80.0
2015-05-03,40.0,3992.0,46.666666666666664
2015-05-10,100.0,268699.0,53.333333333333336
2015-05-17,500.0,184730.0,20.0
2015-05-24,160.0,20.0,73.33333333333333
2015-05-31,386.6666666666667,1060.0,33.333333333333336
2015-06-07,30.0,20.0,20.0
2015-06-14,333.3333333333333,771.3333333333334,26.666666666666668
2015-06-21,33.333333333333336,3234.3333333333335,233.33333333333334
2015-06-28,373.3333333333333,960.6666666666666,66.66666666666667
2015-07-05,48.0,1862.0,124.0
2015-07-12,20.0,20.0,320.0
2015-07-19,26.666666666666668,486.6666666666667,153.33333333333334
2015-07-26,60.0,202.66666666666666,46.666666666666664
2015-08-02,40.0,10212.0,40.0
2015-08-09,20.0,20063.0,20.0
2015-08-16,20.0,2853.3333333333335,753.3333333333334
2015-08-23,20.0,11870.333333333334,20.0
2015-08-30,433.3333333333333,179052.66666666666,20.0
2015-09-06,1686.6666666666667,30585.333333333332,366.6666666666667
2015-09-13,93.33333333333333,71435.66666666667,33.333333333333336
2015-09-20,113.33333333333333,127084.33333333333,93.33333333333333
2015-09-27,266.6666666666667,56997.666666666664,26.666666666666668
2015-10-04,506.6666666666667,4024.0,186.66666666666666
2015-10-11,153.33333333333334,4018.6666666666665,33.333333333333336
2015-10-18,90.0,827.0,20.0
2015-10-25,20.0,20.0,80.0
2015-11-01,133.33333333333334,576.0,20.0
2015-11-08,20.0,20.0,20.0
2015-11-15,66.66666666666667,2191.3333333333335,1373.3333333333333
2015-11-22,93.33333333333333,1890.6666666666667,66.66666666666667
2015-11-29,312.0,273.6,28.0
2015-12-06,355.0,20.0,40.0
2015-12-13,20.0,14136.0,20.0
2015-12-20,20.0,20.0,20.0
2015-12-27,20.0,20.0,20.0
2016-01-03,,13880.072065727702,
2016-01-10,,13880.072065727702,
2016-01-17,,13880.072065727702,
2016-01-24,20.0,5722.666666666667,33.333333333333336
2016-01-31,70.0,4897.0,50.0
2016-02-07,26.666666666666668,2155.6666666666665,140.0
2016-02-14,40.0,20.0,20.0
2016-02-21,20.0,5487.333333333333,40.0
2016-02-28,20.0,10811.0,20.0
2016-03-06,20.0,5452.666666666667,20.0
