Date,dsp_phyto,asp_phyto,psp_phyto
2019-06-30,40.0,20.0,20.0
2019-07-07,,20.0,
2019-07-14,120.0,20.0,20.0
2019-07-21,280.0,20.0,20.0
2019-07-28,40.0,20.0,20.0
2019-08-04,20.0,20.0,20.0
2019-08-11,20.0,20.0,20.0
2019-08-18,20.0,13940.0,20.0
2019-08-25,1760.0,9840.0,20.0
2019-09-01,37840.0,20.0,20.0
2019-09-08,80.0,6560.0,20.0
2019-09-15,80.0,1640.0,20.0
2019-09-22,40.0,20.0,20.0
2019-09-29,20.0,15580.0,80.0
2019-10-06,20.0,105780.0,40.0
2019-10-13,40.0,200080.0,560.0
2019-10-20,320.0,7380.0,20.0
2019-10-27,400.0,102500.0,20.0
2019-11-03,120.0,88560.0,20.0
2019-11-10,20.0,7380.0,20.0
2019-11-17,20.0,246820.0,20.0
2019-11-24,20.0,168920.0,20.0
2019-12-01,20.0,247640.0,80.0
2019-12-08,20.0,51660.0,20.0
2019-12-15,20.0,4100.0,20.0
2019-12-22,20.0,20.0,20.0
2019-12-29,20.0,20.0,20.0
2020-01-05,,4110.0,
2020-01-12,40.0,8200.0,20.0
2020-01-19,280.0,87760.0,160.0
2020-01-26,80.0,154980.0,20.0
2020-02-02,320.0,20.0,20.0
2020-02-09,20.0,20.0,80.0
2020-02-16,1480.0,20.0,480.0
2020-02-23,20.0,1960.0,20.0
2020-03-01,120.0,15040.0,20.0
2020-03-08,20.0,20.0,20.0
2020-03-15,80.0,1520.0,1000.0
2020-03-22,40.0,22960.0,5880.0
2020-03-29,560.0,1440.0,840.0
2020-04-05,20.0,20.0,20.0
2020-04-12,40.0,20.0,20.0
2020-04-19,80.0,240.0,20.0
2020-04-26,20.0,20.0,20.0
2020-05-03,20.0,3600.0,20.0
2020-05-10,20.0,32400.0,20.0
2020-05-17,20.0,72400.0,20.0
2020-05-24,440.0,20.0,20.0
2020-05-31,20.0,20.0,20.0
2020-06-07,7520.0,20.0,240.0
