Date,dsp_toxins,dsp_phyto,mean_sst,mean_chl,mean_temp,max_temp,min_temp,mean_wind_intensity,mean_wind_dir,wind_dir,rainfall
2015-08-30,206.0,540.0,291.8857116699219,9.829505920410156,22.62857142857143,28.81428571428571,18.42857142857143,2.942857142857143,256.0,6.857142857142857,0.0
2015-09-06,424.0,380.0,291.3514099121094,5.518749237060547,19.85714285714286,25.0,16.71428571428572,3.871428571428571,324.1428571428572,7.0,0.0
2015-09-13,370.0,1520.0,291.0214233398438,7.284787654876709,20.64285714285714,26.58571428571429,16.68571428571429,3.142857142857143,267.7142857142857,7.142857142857143,0.05714285714285715
2015-09-20,269.0,240.0,291.3228454589844,5.860098838806152,19.92857142857143,25.84285714285714,15.4,3.942857142857143,162.8571428571429,7.0,1.371428571428571
2015-09-27,382.0,300.0,291.7557067871094,6.604112148284912,20.04285714285714,27.72857142857143,15.47142857142857,3.100000000000001,290.4285714285714,7.571428571428571,0.0
2015-10-04,535.0,160.0,291.7542724609375,4.756577014923096,20.77142857142857,26.4,16.71428571428572,3.142857142857142,168.1428571428571,3.571428571428572,0.5571428571428572
2015-10-11,327.0,160.0,291.7857055664062,5.489198684692383,18.08571428571429,21.61428571428572,15.64285714285714,4.071428571428571,260.7142857142857,5.714285714285714,6.328571428571428
2015-10-18,713.0,760.0,291.835693359375,4.291395664215088,18.87142857142857,22.44285714285715,16.34285714285715,3.314285714285715,124.0,2.857142857142857,6.785714285714286
2015-10-25,850.0,540.0,291.8728332519531,5.191266536712646,17.62857142857143,21.05714285714285,14.81428571428571,3.085714285714286,52.0,1.0,3.071428571428572
2015-11-01,712.0,20.0,291.5128479003906,6.19837474822998,16.44285714285714,19.87142857142857,13.84285714285714,3.542857142857142,195.4285714285714,4.428571428571429,7.971428571428571
2015-11-08,150.5,20.0,291.3514099121094,6.63331413269043,17.9,21.42857142857143,15.28571428571428,2.671428571428572,131.8571428571429,3.0,2.771428571428571
2015-11-15,116.0,20.0,291.644287109375,5.723639965057373,16.67142857142857,21.17142857142857,12.91428571428571,2.271428571428571,40.0,2.0,0.0
2015-11-22,87.0,20.0,291.0842895507812,5.613171577453613,14.58571428571429,18.57142857142857,11.37142857142857,2.671428571428572,68.42857142857143,4.0,0.7857142857142857
2015-11-29,60.0,20.0,289.8214111328125,6.140897750854492,13.38571428571429,17.32857142857143,10.6,3.714285714285715,117.2857142857143,5.0,0.0
2015-12-06,66.0,20.0,289.2471313476562,4.675358772277832,12.82857142857143,16.65714285714285,9.62857142857143,2.171428571428571,59.85714285714285,1.142857142857143,0.05714285714285715
2015-12-13,44.0,20.0,289.1856994628906,5.047117710113525,13.64285714285714,16.5,11.2,3.142857142857143,78.71428571428571,1.571428571428571,2.7
2015-12-20,44.0,20.0,289.3757019042969,6.903792381286621,15.47142857142857,19.2,11.65714285714286,3.400000000000001,165.2857142857143,3.714285714285714,2.771428571428571
2015-12-27,37.0,20.0,289.3014221191406,6.352129936218262,10.08571428571429,13.11428571428572,7.5,2.757142857142857,70.57142857142857,1.571428571428571,0.07142857142857142
2016-01-03,71.0,20.0,289.1164245605469,5.920866330464681,13.083673469387753,14.692857142857143,10.195918367346938,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2016-01-10,31.0,20.0,288.9314270019531,5.72813892364502,14.07142857142857,16.27142857142857,11.47142857142857,6.157142857142857,253.4285714285714,5.428571428571429,7.0
2016-01-17,36.0,20.0,288.5528564453125,7.219798564910889,11.24285714285714,14.71428571428572,8.185714285714285,2.928571428571428,152.5714285714286,4.428571428571429,2.171428571428572
2016-01-24,36.0,20.0,288.2999877929688,8.227992057800293,14.24285714285714,17.67142857142857,11.72857142857143,2.4,163.4285714285714,3.571428571428572,4.22857142857143
2016-01-31,36.0,20.0,288.1699829101562,6.715459823608398,12.7,15.92857142857143,10.28571428571429,2.628571428571429,167.2857142857143,6.0,3.228571428571429
2016-02-07,38.0,20.0,287.9228515625,9.015928268432617,12.67142857142857,16.44285714285714,10.1,3.757142857142857,110.6666666666667,3.428571428571428,1.433333333333333
2016-02-14,15.0,20.0,287.8714294433594,5.184620380401611,14.2,16.12857142857143,12.57142857142857,5.571428571428572,268.8571428571428,6.0,3.942857142857143
2016-02-21,17.0,20.0,287.2314147949219,5.94184398651123,10.22857142857143,14.51428571428571,6.728571428571429,4.357142857142857,107.0,5.714285714285714,1.342857142857143
2016-02-28,36.0,20.0,287.0271301269531,6.410598754882812,10.98571428571428,14.68571428571429,8.042857142857143,4.028571428571429,264.5714285714286,7.0,4.528571428571428
2016-03-06,36.0,20.0,287.0071411132812,5.412226676940918,11.44285714285714,15.64285714285714,8.657142857142857,3.814285714285715,240.5714285714286,7.571428571428571,0.1857142857142857
2016-03-13,36.0,20.0,286.9457092285156,4.935550212860107,11.65714285714286,16.08571428571429,8.128571428571428,4.171428571428572,106.1428571428571,7.0,0.2285714285714286
2016-03-20,40.0,20.0,287.047119140625,8.473678588867188,12.11428571428571,16.37142857142857,9.200000000000001,2.671428571428571,240.4285714285714,5.571428571428571,2.757142857142857
2016-03-27,42.0,20.0,287.2964172363281,6.701988750033909,12.23469387755102,16.39285714285714,9.302040816326528,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2016-04-03,44.0,20.0,287.5457153320312,6.75819730758667,12.37142857142857,16.41428571428571,9.37142857142857,4.071428571428571,276.4285714285714,6.0,3.271428571428571
2016-04-10,36.0,20.0,287.3885498046875,4.959644317626953,13.05714285714286,17.2,10.3,5.014285714285714,268.7142857142857,7.142857142857143,2.885714285714286
2016-04-17,36.0,20.0,287.4585571289062,5.111637115478516,14.01428571428571,17.1,11.41428571428571,5.171428571428571,224.7142857142857,5.142857142857143,6.514285714285714
2016-04-24,37.0,20.0,288.2857055664062,5.598963260650635,15.32857142857143,19.67142857142857,11.81428571428571,3.585714285714285,133.0,5.285714285714286,0.8857142857142858
2016-05-01,374.0,20.0,288.8899841308594,7.037733554840088,15.67142857142857,21.51428571428571,11.54285714285714,3.442857142857143,291.0,6.571428571428571,0.0
2016-05-08,340.0,180.0,289.3385620117188,4.792176723480225,17.1,21.42857142857142,13.62857142857143,4.214285714285714,137.2857142857143,3.0,9.985714285714286
2016-05-15,396.0,160.0,289.2057189941406,6.67791223526001,14.4,18.3,11.84285714285714,4.128571428571429,266.5714285714286,6.0,6.571428571428571
2016-05-22,604.0,20.0,289.7028503417969,6.598034858703613,17.35714285714286,23.27142857142857,13.08571428571429,3.971428571428572,291.1428571428572,7.714285714285714,0.0
2016-05-29,60.0,120.0,289.9757080078125,8.394143104553223,16.92857142857143,21.08571428571429,13.5,4.057142857142858,212.4285714285714,4.571428571428571,2.5
2016-06-05,79.0,20.0,290.9100036621094,6.778157234191895,19.18571428571429,24.58571428571429,14.44285714285714,3.128571428571429,223.2857142857143,6.142857142857143,0.0
2016-06-12,49.0,20.0,291.7071228027344,8.7554292678833,21.1,26.58571428571429,16.61428571428572,3.7,241.0,7.714285714285714,0.0
2016-06-19,40.5,20.0,291.45355224609375,6.638243039449056,20.151020408163266,27.728571428571428,15.575510204081633,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2016-06-26,32.0,20.0,291.1999816894531,7.139014720916748,21.74285714285714,28.87142857142857,17.0,3.885714285714286,240.0,7.571428571428571,0.0
2016-07-03,36.0,20.0,290.9785766601562,6.833669662475586,21.88571428571428,29.0,16.84285714285714,4.571428571428572,252.0,8.0,0.0
2016-07-10,38.0,80.0,291.5556945800781,10.91462898254395,22.85714285714285,30.21428571428571,17.54285714285714,3.400000000000001,310.7142857142857,7.0,0.0
2016-07-17,72.0,20.0,291.7685546875,8.208365440368652,24.78571428571428,31.98571428571429,19.18571428571429,4.171428571428572,59.14285714285715,8.0,0.0
2016-07-24,77.0,140.0,292.0400085449219,4.679309844970703,24.11428571428571,31.28571428571428,19.11428571428572,3.985714285714285,196.2857142857143,6.714285714285714,0.0
2016-07-31,166.0,60.0,291.9628601074219,8.204109191894531,23.85714285714286,30.67142857142857,18.54285714285714,3.585714285714286,261.7142857142857,6.714285714285714,0.0
2016-08-07,128.0,120.0,291.8442687988281,6.561018466949463,24.3,31.22857142857143,18.88571428571429,4.085714285714286,253.0,8.0,0.0
2016-08-14,269.0,80.0,291.894287109375,11.50903511047363,26.85714285714286,34.84285714285714,19.74285714285714,3.599999999999999,66.57142857142857,5.0,0.0
2016-08-21,186.0,20.0,292.3092803955078,8.006143927574158,24.495238095238097,33.46428571428571,19.064285714285717,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2016-08-28,103.0,20.0,292.7242736816406,6.654636859893799,23.87142857142857,32.08571428571428,18.38571428571429,3.185714285714286,341.5714285714286,7.571428571428571,0.0
2016-09-04,85.0,20.0,292.58570861816406,7.945596694946289,23.228571428571428,31.36428571428571,18.13809523809524,3.4381143552311433,211.38892075078206,5.664711505039972,1.574548140424053
2016-09-11,67.0,20.0,292.4471435546875,6.985268592834473,23.97142857142857,30.64285714285714,19.71428571428572,3.671428571428572,289.0,7.714285714285714,0.0
2016-09-18,49.0,20.0,292.0085754394531,7.209780693054199,20.62857142857143,26.48571428571429,16.57142857142857,3.571428571428572,172.8571428571429,7.285714285714286,2.0
2016-09-25,36.0,20.0,291.5471496582031,5.220171928405762,19.74285714285714,26.1,15.52857142857143,3.314285714285714,286.5714285714286,7.714285714285714,0.0
2016-10-02,36.0,20.0,291.4485778808594,5.558444023132324,21.34285714285714,27.95714285714286,16.42857142857143,3.714285714285714,104.1428571428571,5.714285714285714,0.0
