Date,dsp_toxins_Mexilhão,asp_toxins_Mexilhão,psp_toxins_Mexilhão
2018-04-01,36.0,1.8,71.0
2018-04-08,36.0,1.8,71.0
2018-04-15,36.0,1.8,71.0
2018-04-22,36.0,1.8,71.0
2018-04-29,36.0,1.8,71.0
2018-05-06,209.0,1.8,71.0
2018-05-13,,1.8549019607843211,
2018-05-20,121.0,1.8,71.0
2018-05-27,36.0,1.8,71.0
2018-06-03,36.0,1.8,71.0
2018-06-10,36.0,1.8,71.0
2018-06-17,,1.8549019607843211,
2018-06-24,36.0,1.8,71.0
2018-07-01,230.0,1.8,71.0
2018-07-08,101.0,1.8,71.0
2018-07-15,98.0,1.8,71.0
2018-07-22,168.0,1.8,71.0
2018-07-29,131.0,1.8,71.0
2018-08-05,449.5,1.8,71.0
2018-08-12,,1.8549019607843211,
2018-08-19,36.0,1.8,71.0
2018-08-26,131.0,1.8,71.0
2018-09-02,322.0,1.8,71.0
2018-09-09,49.0,1.8,71.0
2018-09-16,141.0,1.8,71.0
2018-09-23,,1.8549019607843211,
2018-09-30,131.0,1.8,71.0
2018-10-07,,1.8549019607843211,
2018-10-14,,1.8549019607843211,
2018-10-21,,1.8549019607843211,
2018-10-28,28.0,1.8,110.0
2018-11-04,36.0,1.8,71.0
2018-11-11,24.0,1.8,71.0
2018-11-18,36.0,1.8,71.0
2018-11-25,,1.8549019607843211,
2018-12-02,36.0,1.8,71.0
2018-12-09,36.0,1.8,71.0
2018-12-16,36.0,1.8,71.0
2018-12-23,36.0,1.8,71.0
2018-12-30,36.0,1.8,71.0
2019-01-06,,1.8549019607843211,
2019-01-13,36.0,1.8,71.0
2019-01-20,,1.8549019607843211,
2019-01-27,36.0,1.8,71.0
2019-02-03,36.0,1.8,71.0
2019-02-10,23.0,1.8,71.0
2019-02-17,36.0,1.8,71.0
2019-02-24,36.0,1.8,71.0
2019-03-03,36.0,1.8,71.0
2019-03-10,36.0,1.8,71.0
2019-03-17,36.0,1.8,71.0
2019-03-24,36.0,1.8,71.0
2019-03-31,36.0,1.8,71.0
2019-04-07,36.0,4.0,71.0
2019-04-14,36.0,1.8,71.0
2019-04-21,36.0,1.8,71.0
2019-04-28,36.0,1.8,71.0
2019-05-05,36.0,1.8,
2019-05-12,94.0,1.8,40.0
2019-05-19,80.0,1.8,71.0
2019-05-26,122.0,1.8,54.0
2019-06-02,53.0,1.8,71.0
2019-06-09,36.0,1.8549019607843211,71.0
2019-06-16,75.0,1.8,71.0
2019-06-23,56.0,5.0,71.0
2019-06-30,36.0,1.8,71.0
2019-07-07,36.0,1.8,71.0
2019-07-14,29.0,1.8,71.0
2019-07-21,36.0,1.8,71.0
2019-07-28,155.0,1.8,71.0
2019-08-04,36.0,1.8,71.0
2019-08-11,115.0,1.8,71.0
2019-08-18,101.0,1.8,71.0
2019-08-25,148.0,1.8,71.0
2019-09-01,201.0,1.8,71.0
2019-09-08,192.0,1.8,71.0
2019-09-15,207.0,1.8,71.0
2019-09-22,171.0,1.8,71.0
2019-09-29,201.0,1.8,71.0
2019-10-06,101.0,1.8,71.0
2019-10-13,146.0,1.8,71.0
2019-10-20,160.0,1.8,71.0
2019-10-27,374.0,1.8,71.0
2019-11-03,,1.8549019607843211,
2019-11-10,168.0,1.8,71.0
2019-11-17,65.0,1.8,71.0
2019-11-24,36.0,1.8,
2019-12-01,36.0,1.8,
2019-12-08,36.0,1.8,
2019-12-15,36.0,2.0,
2019-12-22,36.0,1.8,
2019-12-29,,1.8549019607843211,
2020-01-05,36.0,1.8,71.0
2020-01-12,36.0,1.8549019607843211,71.0
2020-01-19,36.0,1.8,
2020-01-26,36.0,1.8,71.0
2020-02-02,93.0,1.8,71.0
2020-02-09,,1.8,
2020-02-16,248.0,1.8,
2020-02-23,134.0,1.8,
2020-03-01,71.0,1.8,
2020-03-08,36.0,1.8,71.0
2020-03-15,,1.8549019607843211,
2020-03-22,122.0,2.0,71.0
2020-03-29,,1.8549019607843211,
2020-04-05,36.0,1.8,71.0
2020-04-12,,1.8549019607843211,
2020-04-19,58.0,1.8,71.0
2020-04-26,36.0,1.8,71.0
2020-05-03,,1.8549019607843211,
2020-05-10,89.0,10.0,71.0
2020-05-17,,1.8,71.0
2020-05-24,63.0,1.8,71.0
2020-05-31,105.0,1.8,71.0
2020-06-07,159.0,1.8,71.0
2020-06-14,167.0,1.8,71.0
2020-06-21,140.0,1.8,71.0
2020-06-28,97.0,1.8,71.0
2020-07-05,101.0,1.8,71.0
2020-07-12,228.0,1.8,71.0
2020-07-19,,1.8549019607843211,
2020-07-26,,1.8549019607843211,
2020-08-02,,1.8549019607843211,
2020-08-09,,1.8549019607843211,
2020-08-16,,1.8549019607843211,
2020-08-23,,1.8549019607843211,
2020-08-30,,1.8549019607843211,
2020-09-06,,1.8549019607843211,
2020-09-13,,1.8549019607843211,
2020-09-20,,1.8549019607843211,
2020-09-27,348.0,1.8,71.0
2020-10-04,135.0,1.8,71.0
2020-10-11,123.0,1.8549019607843211,
2020-10-18,75.0,1.8549019607843211,
2020-10-25,36.0,1.8,71.0
2020-11-01,,1.8549019607843211,
2020-11-08,36.0,1.8,71.0
2020-11-15,36.0,1.8,71.0
2020-11-22,70.0,1.8,71.0
2020-11-29,36.0,1.8,71.0
2020-12-06,36.0,1.8,71.0
2020-12-13,36.0,1.8,71.0
2020-12-20,36.0,1.8,71.0
2020-12-27,36.0,1.8,71.0
2021-01-03,36.0,1.8,
